ShipmentID,OrderID,ShippingCost,Status
906690,507899,24.92,In Transit
906691,531048,134.42,Lost
906692,508688,50.2,Returned
906693,501165,28.67,Returned
906694,512140,26.75,Lost
906695,502844,31.93,In Transit
906696,512344,109.32,Returned
906697,504818,122.87,Lost
906698,539042,67.63,Lost
906699,516415,118.66,Delivered
906700,534670,64.24,In Transit
906701,524850,174.89,Returned
906702,548419,90.59,Delivered
906703,507504,178.92,In Transit
906704,513971,96.77,Lost
906705,540753,125.09,Returned
906706,518351,62.14,In Transit
906707,523020,176.31,In Transit
906708,507171,27.15,In Transit
906709,525691,137.48,In Transit
906710,532377,124.52,Delivered
906711,502019,28.17,Delivered
906712,521252,134.09,In Transit
906713,517117,51.02,Returned
906714,532260,73.18,Returned
906715,521059,39.59,Lost
906716,528883,152.81,Returned
906717,518686,163.62,Returned
906718,522637,44.14,Returned
906719,517827,22.5,Delivered
906720,532262,60.13,Delivered
906721,536017,110.65,Delivered
906722,537050,123.18,In Transit
906723,525667,113.53,Delivered
906724,531743,90.76,Delivered
906725,536682,43.12,Lost
906726,540782,86.73,Returned
906727,513152,153.97,Delivered
906728,541214,181.13,Returned
906729,503274,94.53,Returned
906730,529173,173.92,Returned
906731,518253,184.97,Returned
906732,527903,88.62,Delivered
906733,540803,115.88,Lost
906734,539672,38.71,Delivered
906735,513076,66.52,Delivered
906736,549874,98.73,Returned
906737,528877,43.21,In Transit
906738,544446,152.06,Lost
906739,527217,177.56,Returned
906740,529306,174.0,Lost
906741,536382,161.38,In Transit
906742,531775,158.36,Returned
906743,500771,148.74,Lost
906744,542725,176.61,In Transit
906745,509480,195.7,Returned
906746,518021,74.74,In Transit
906747,533820,64.64,Returned
906748,523694,142.96,Returned
906749,543409,141.07,Delivered
906750,502271,97.99,Delivered
906751,522584,23.34,Returned
906752,541878,33.45,Lost
906753,512194,113.33,Lost
906754,531378,179.3,Delivered
906755,517800,133.82,Returned
906756,515446,160.1,Lost
906757,503219,167.46,Delivered
906758,545101,75.14,In Transit
906759,538786,147.73,Delivered
906760,512961,87.28,In Transit
906761,503397,151.25,Delivered
906762,505706,31.57,Delivered
906763,534145,188.8,Delivered
906764,513260,67.38,Returned
906765,537955,106.07,Delivered
906766,547333,162.33,Delivered
906767,505102,22.11,Returned
906768,526451,22.57,In Transit
906769,540898,179.08,In Transit
906770,521271,182.59,Lost
906771,546318,23.76,Returned
906772,503070,100.27,Delivered
906773,510553,52.88,Delivered
906774,537924,181.92,Delivered
906775,545255,134.1,Lost
906776,501702,36.76,Lost
906777,505931,99.06,Returned
906778,543047,167.44,Returned
906779,526566,162.56,In Transit
906780,526493,75.69,Delivered
906781,506916,97.62,Returned
906782,519328,64.94,Returned
906783,548921,193.76,In Transit
906784,518262,82.88,Returned
906785,542315,22.91,Lost
906786,537247,106.23,In Transit
906787,505523,124.44,Lost
906788,533497,39.65,In Transit
906789,519578,88.44,Delivered
906790,505163,22.82,Returned
906791,548762,28.72,Lost
906792,505666,154.54,Returned
906793,540252,122.56,Delivered
906794,507936,117.94,Lost
906795,521301,50.82,Lost
906796,516618,176.91,Lost
906797,544014,28.54,Delivered
906798,532998,137.86,In Transit
906799,514064,67.63,Delivered
906800,510116,185.19,Returned
906801,544571,183.68,Delivered
906802,505851,151.64,Returned
906803,511995,44.65,Delivered
906804,506253,153.1,In Transit
906805,539338,59.72,Returned
906806,506931,117.45,Delivered
906807,522710,96.39,Returned
906808,539455,194.83,Delivered
906809,507528,142.67,Delivered
906810,547856,123.57,In Transit
906811,508471,114.35,Delivered
906812,506839,101.82,Returned
906813,509788,92.77,Returned
906814,549687,27.12,Delivered
906815,514074,187.54,Delivered
906816,509523,65.76,Returned
906817,514976,47.36,In Transit
906818,521308,32.29,Delivered
906819,527236,46.34,Returned
906820,536652,199.83,In Transit
906821,549759,61.7,In Transit
906822,534418,156.48,Returned
906823,504079,85.48,Lost
906824,525618,123.75,In Transit
906825,509585,66.4,Returned
906826,507197,143.51,Lost
906827,516843,135.48,Delivered
906828,548221,160.8,In Transit
906829,514052,124.25,Delivered
906830,531732,127.13,In Transit
906831,546289,28.7,In Transit
906832,525268,130.74,Returned
906833,537339,79.95,In Transit
906834,549116,103.07,In Transit
906835,504903,176.89,In Transit
906836,503116,62.01,In Transit
906837,507373,164.83,Lost
906838,523717,39.74,Lost
906839,543983,164.42,Returned
906840,505599,184.49,Delivered
906841,504428,198.57,Delivered
906842,525438,72.65,Returned
906843,518957,102.61,Lost
906844,539220,177.28,In Transit
906845,504196,188.13,Lost
906846,548260,52.76,In Transit
906847,508145,165.03,Lost
906848,532052,42.64,Returned
906849,527439,173.1,Lost
906850,502738,120.76,Delivered
906851,549323,31.82,Delivered
906852,544642,187.61,Delivered
906853,535246,42.06,Lost
906854,510725,158.95,In Transit
906855,545704,128.51,Returned
906856,543250,161.93,In Transit
906857,505399,154.43,In Transit
906858,543079,37.64,Lost
906859,507002,113.77,Returned
906860,529092,173.3,Returned
906861,503211,131.85,Delivered
906862,526142,74.76,In Transit
906863,510913,181.62,Delivered
906864,501741,160.49,Lost
906865,534731,195.2,Lost
906866,511613,187.76,In Transit
906867,504930,193.9,In Transit
906868,518440,21.5,Delivered
906869,516675,185.9,In Transit
906870,538739,75.32,Lost
906871,512536,172.96,Delivered
906872,534390,23.01,In Transit
906873,513646,148.64,In Transit
906874,502054,98.9,In Transit
906875,536168,198.56,Returned
906876,506004,198.27,Returned
906877,512273,113.88,Delivered
906878,539180,121.78,Returned
906879,531973,104.56,Lost
906880,537012,103.13,In Transit
906881,517925,96.41,Lost
906882,527836,172.68,Delivered
906883,515608,170.47,In Transit
906884,511473,73.71,In Transit
906885,525168,40.37,Delivered
906886,505073,97.85,Lost
906887,548984,47.41,Delivered
906888,500320,82.75,Returned
906889,503308,166.29,Delivered
906890,543740,73.79,In Transit
906891,521248,124.89,In Transit
906892,527622,155.94,Returned
906893,503887,156.45,Returned
906894,506422,191.96,Returned
906895,509399,85.76,Delivered
906896,502548,89.19,Returned
906897,517725,151.64,Lost
906898,535811,56.34,Lost
906899,507726,96.36,In Transit
906900,517330,66.3,Returned
906901,521011,151.45,Returned
906902,534261,84.99,Lost
906903,515245,139.19,Returned
906904,546267,145.53,Lost
906905,522186,193.73,Delivered
906906,517308,85.74,Lost
906907,517049,171.6,Returned
906908,510692,67.94,In Transit
906909,540239,116.7,Returned
906910,505862,82.06,Lost
906911,528186,141.43,Returned
906912,523753,186.65,In Transit
906913,542496,67.15,Returned
906914,547319,99.98,Lost
906915,508577,117.37,Delivered
906916,548765,62.88,In Transit
906917,508066,22.06,In Transit
906918,523674,169.24,In Transit
906919,502113,123.09,Lost
906920,547121,100.76,Lost
906921,507919,143.93,Returned
906922,503592,88.16,Lost
906923,548255,87.79,Delivered
906924,521949,157.27,In Transit
906925,518978,94.12,Returned
906926,508383,177.58,Returned
906927,536116,48.3,In Transit
906928,514901,69.52,Returned
906929,526390,84.81,Returned
906930,500186,105.13,Delivered
906931,538369,41.87,Delivered
906932,509197,33.82,Returned
906933,514972,46.58,Returned
906934,547293,55.21,Delivered
906935,539536,137.8,Returned
906936,536184,160.17,Lost
906937,523654,126.99,Delivered
906938,535220,186.73,Returned
906939,528002,90.65,Returned
906940,511343,159.28,Lost
906941,537920,171.36,In Transit
906942,523355,87.78,In Transit
906943,534691,75.21,Returned
906944,534141,75.15,Delivered
906945,521656,178.92,In Transit
906946,531070,27.48,Returned
906947,513053,193.58,Returned
906948,549374,108.58,Returned
906949,519890,173.96,In Transit
906950,525964,184.71,Lost
906951,525146,199.59,In Transit
906952,518215,22.04,Returned
906953,505393,118.23,Lost
906954,526794,166.92,Delivered
906955,542160,98.89,Delivered
906956,513926,130.46,In Transit
906957,518346,28.33,Delivered
906958,523770,67.56,Lost
906959,539586,115.58,Returned
906960,535395,108.47,Returned
906961,547769,157.25,Lost
906962,527060,38.05,Delivered
906963,538838,35.24,In Transit
906964,505822,52.14,Lost
906965,519439,58.91,Delivered
906966,507098,28.95,Delivered
906967,526298,34.11,Returned
906968,527903,42.45,Delivered
906969,515179,22.08,Returned
906970,549344,180.83,Returned
906971,511001,64.66,In Transit
906972,538864,51.25,Lost
906973,528131,169.16,Returned
906974,525500,191.78,Returned
906975,525057,144.62,Returned
906976,526771,57.44,Delivered
906977,545417,31.43,Lost
906978,509506,32.51,Delivered
906979,518024,29.14,Returned
906980,500857,192.03,In Transit
906981,520713,66.82,In Transit
906982,544587,76.21,Returned
906983,525245,43.33,In Transit
906984,510300,123.36,In Transit
906985,516251,25.69,Lost
906986,517367,50.59,Delivered
906987,537103,130.37,Delivered
906988,537963,100.03,Lost
906989,515887,110.02,In Transit
906990,545429,64.35,Delivered
906991,511344,28.98,Delivered
906992,531084,145.77,Returned
906993,513137,30.52,Delivered
906994,521739,47.48,Returned
906995,541498,100.89,In Transit
906996,548237,71.57,In Transit
906997,522210,84.17,Returned
906998,520534,35.69,Delivered
906999,501629,177.99,In Transit
907000,504641,20.11,Lost
907001,521058,189.92,Returned
907002,511563,32.85,Lost
907003,522730,161.44,Returned
907004,532689,66.02,Lost
907005,514870,53.01,Delivered
907006,522383,45.04,In Transit
907007,516727,106.71,Delivered
907008,543066,159.2,Delivered
907009,505588,82.31,Returned
907010,506145,27.93,Returned
907011,549243,59.29,Delivered
907012,519004,89.59,Delivered
907013,515671,55.03,In Transit
907014,530832,126.96,In Transit
907015,504570,184.52,Delivered
907016,525155,87.6,Returned
907017,538748,45.05,Delivered
907018,501504,111.61,In Transit
907019,527631,37.19,In Transit
907020,529758,30.17,Returned
907021,542282,149.66,Lost
907022,513752,55.85,Delivered
907023,519065,33.29,Lost
907024,537121,113.56,In Transit
907025,533357,87.25,Lost
907026,520635,91.36,In Transit
907027,500175,186.89,Lost
907028,548807,76.31,Delivered
907029,549652,90.34,In Transit
907030,549751,52.13,Lost
907031,537196,166.6,Lost
907032,538014,97.99,Lost
907033,532349,190.83,Returned
907034,525643,147.44,Delivered
907035,510216,49.15,Lost
907036,549291,134.88,Lost
907037,527145,115.77,Delivered
907038,501685,22.4,Lost
907039,533141,107.18,In Transit
907040,517443,159.53,In Transit
907041,500654,122.47,In Transit
907042,517402,186.01,Returned
907043,523456,157.14,In Transit
907044,518848,180.53,Returned
907045,528349,134.9,Delivered
907046,532273,52.08,In Transit
907047,501968,30.77,Returned
907048,502930,21.39,Lost
907049,520622,198.98,Lost
907050,549168,96.12,In Transit
907051,514539,149.68,Returned
907052,511087,95.92,Lost
907053,517359,38.78,In Transit
907054,524518,102.2,Lost
907055,511958,146.28,Lost
907056,529544,149.69,In Transit
907057,536152,168.79,Lost
907058,516782,93.62,In Transit
907059,522384,164.9,Returned
907060,507469,118.39,Delivered
907061,525800,53.0,Returned
907062,505342,161.78,Lost
907063,536691,88.03,In Transit
907064,502260,106.1,Delivered
907065,521108,174.1,In Transit
907066,507950,123.38,Delivered
907067,515097,192.31,Returned
907068,531767,71.35,In Transit
907069,505683,169.22,Returned
907070,542154,111.73,In Transit
907071,522710,32.71,Returned
907072,501249,63.12,Delivered
907073,512211,160.73,In Transit
907074,534060,167.98,In Transit
907075,500426,117.81,Delivered
907076,529591,31.16,Lost
907077,539722,134.55,Returned
907078,548023,135.07,Lost
907079,549362,96.79,In Transit
907080,524406,70.01,Lost
907081,527301,166.4,Lost
907082,509734,167.03,Delivered
907083,533738,147.0,Returned
907084,513288,174.51,Returned
907085,546615,190.63,Lost
907086,528610,30.03,Delivered
907087,538293,72.23,In Transit
907088,504710,132.69,Delivered
907089,507311,42.67,Returned
907090,507125,151.58,In Transit
907091,515255,196.2,Returned
907092,500026,83.43,Returned
907093,544507,67.07,Delivered
907094,508566,181.43,In Transit
907095,545038,116.38,Returned
907096,531419,142.33,Delivered
907097,503988,171.73,Returned
907098,520876,136.94,Delivered
907099,529957,123.49,Returned
907100,525617,188.99,Lost
907101,531414,35.58,Lost
907102,528135,187.23,In Transit
907103,503145,60.71,Lost
907104,541194,20.49,Lost
907105,535596,78.62,Delivered
907106,540041,77.57,Delivered
907107,529843,94.67,Lost
907108,512582,159.84,Returned
907109,543314,114.57,In Transit
907110,524948,55.86,Returned
907111,516794,30.51,In Transit
907112,509790,30.04,In Transit
907113,509433,113.37,Lost
907114,509194,70.28,Delivered
907115,524915,40.32,Delivered
907116,527134,91.45,Delivered
907117,506982,71.33,Lost
907118,519792,54.78,In Transit
907119,540899,189.14,Lost
907120,505950,156.71,Returned
907121,503915,127.68,Lost
907122,510055,30.24,In Transit
907123,545640,174.2,Lost
907124,524081,175.01,Returned
907125,536659,62.87,Delivered
907126,534719,144.9,Delivered
907127,528593,138.85,Delivered
907128,500647,46.33,Lost
907129,512058,54.84,Returned
907130,516234,149.43,Lost
907131,525990,165.14,Delivered
907132,520007,89.02,In Transit
907133,505660,128.34,Returned
907134,534440,168.05,Delivered
907135,519470,160.5,Returned
907136,511134,166.06,Delivered
907137,504532,57.71,Returned
907138,529366,72.22,Delivered
907139,516731,30.95,In Transit
907140,526920,131.52,Lost
907141,538197,130.63,Lost
907142,526464,44.67,In Transit
907143,517414,149.74,Returned
907144,530137,168.62,Delivered
907145,530215,53.46,In Transit
907146,520660,34.34,In Transit
907147,518261,132.72,Delivered
907148,518505,183.36,In Transit
907149,502233,32.76,Lost
907150,544800,165.56,In Transit
907151,544317,169.5,Lost
907152,504171,114.1,In Transit
907153,503752,83.89,In Transit
907154,546467,156.94,Returned
907155,507074,120.42,In Transit
907156,506071,39.8,In Transit
907157,520351,31.2,In Transit
907158,518470,93.72,Lost
907159,501910,104.49,Lost
907160,513666,146.52,Delivered
907161,503348,128.9,Delivered
907162,543770,175.48,Delivered
907163,535529,154.81,In Transit
907164,536271,41.74,Returned
907165,534754,31.38,Lost
907166,527125,93.97,Delivered
907167,545194,188.84,Lost
907168,523752,173.93,In Transit
907169,512275,164.11,In Transit
907170,502271,119.47,Delivered
907171,532728,70.37,In Transit
907172,500439,139.55,Lost
907173,522890,22.03,In Transit
907174,523688,110.02,Returned
907175,521642,35.92,Delivered
907176,511404,108.42,In Transit
907177,516096,122.01,Delivered
907178,511763,190.92,Delivered
907179,545131,101.14,In Transit
907180,532672,65.02,Delivered
907181,528741,78.43,Lost
907182,502641,88.07,Lost
907183,506284,71.35,In Transit
907184,548960,184.04,Delivered
907185,505708,25.36,Returned
907186,512038,26.4,Returned
907187,527074,41.09,Lost
907188,505337,86.19,Lost
907189,537556,105.88,In Transit
907190,544374,67.53,In Transit
907191,529985,90.77,Lost
907192,522775,91.98,Lost
907193,506095,118.49,Returned
907194,539788,72.44,In Transit
907195,538892,31.3,Lost
907196,534908,154.68,Returned
907197,503627,151.98,Lost
907198,523615,57.09,Lost
907199,547873,190.71,Returned
907200,518807,117.23,In Transit
907201,519310,159.54,In Transit
907202,517769,193.65,Lost
907203,502552,20.34,Lost
907204,540980,77.47,Returned
907205,502068,112.9,Returned
907206,522167,62.26,Delivered
907207,507539,126.59,Delivered
907208,546902,59.2,Lost
907209,502208,139.07,In Transit
907210,524405,61.61,Delivered
907211,535811,180.42,Returned
907212,549304,87.47,Lost
907213,513773,171.92,Returned
907214,506341,113.22,Delivered
907215,509585,86.23,Delivered
907216,518854,163.99,Lost
907217,522832,198.25,In Transit
907218,521435,56.8,Returned
907219,507485,152.48,In Transit
907220,523320,138.65,Lost
907221,525942,179.67,Delivered
907222,530919,178.75,Lost
907223,532546,133.37,In Transit
907224,534119,75.8,Returned
907225,532669,93.02,Delivered
907226,529385,193.21,Delivered
907227,506843,157.29,Returned
907228,527888,86.63,Delivered
907229,549368,96.59,In Transit
907230,504105,31.6,Lost
907231,547012,158.55,Delivered
907232,521511,84.0,Returned
907233,546889,192.19,In Transit
907234,536069,33.69,Delivered
907235,531018,43.33,Delivered
907236,548151,122.9,Returned
907237,500427,143.7,Delivered
907238,501762,67.84,Lost
907239,532011,181.53,Returned
907240,520534,96.28,Returned
907241,514755,197.47,Returned
907242,527001,51.88,In Transit
907243,538024,123.12,Returned
907244,521855,54.36,Lost
907245,542704,124.82,Lost
907246,535004,67.2,Delivered
907247,536978,105.91,Lost
907248,549523,111.77,Returned
907249,523297,103.88,Lost
907250,504620,44.27,Returned
907251,509169,44.62,Lost
907252,539113,41.97,In Transit
907253,521350,92.27,Lost
907254,526613,105.17,In Transit
907255,506492,69.62,Returned
907256,524525,111.03,Lost
907257,535343,31.75,Returned
907258,549705,23.68,In Transit
907259,542891,135.7,Lost
907260,516740,174.78,In Transit
907261,514194,74.87,Returned
907262,515471,146.77,Lost
907263,502719,183.26,Lost
907264,526647,96.53,Returned
907265,546260,20.28,In Transit
907266,540134,180.59,Delivered
907267,531130,120.95,Returned
907268,545596,180.33,In Transit
907269,534033,169.8,Lost
